"GSM4618825","GSM4618826","GSM4618827","GSM4618828","GSM4618829","GSM4618830","GSM4618831","GSM4618832","GSM4618833","GSM4618834","GSM4618835","GSM4618836"
0.0916075346507848,-0.00218493996269428,0.816393439464712,-0.0274707309087805,1.14493141067065,2.05589849005264,-0.187948666415066,-0.106053963467403,-0.0882980383385331,-1.55190813890268,-1.18096333185309,-0.964003064990534
1.60893057123366,1.27280734770089,0.0979796104524087,-1.12528520481289,-0.986958179680637,-0.944612309418332,-0.423552661122266,-0.980457989844746,-0.69477779255619,0.628383427675481,1.23924802645914,0.308295153913488
-0.668203809174125,-1.12508141075642,-0.380548055537349,1.87581734360481,-0.486137515334987,0.181430363323523,1.4276397520205,1.03913373234611,0.473617720337737,-0.457600853386587,-1.0741014757633,-0.805965791679914
0.555603992870201,0.365512721205511,-0.28462358042508,-1.3640529408623,-1.39567447369466,-1.26697083701301,0.243759482268822,-0.212740007425524,-0.236437786079963,1.23506876136507,1.72380629798746,0.636748369803474
-1.10857147891642,-1.27729726364369,-0.258660912817123,0.542232443288821,-0.575903532958609,0.162407168815428,1.2647245883597,2.00814183576799,0.878080831105795,-0.275636577530821,-0.772795526993482,-0.586721574477595
-0.0466581253425251,1.3369632688689,1.78824702301856,0.0199826473385898,0.314800408830207,0.491634785827478,-0.0485993761403602,-0.181112240563909,0.29830877805426,-1.744745592561,-1.21241535696492,-1.01640622036529
-0.498106651681672,0.403131839449973,-0.498106651681672,1.66441818570642,-0.498106651681672,2.41540983997865,-0.498106651681672,-0.498106651681672,-0.498106651681672,-0.498106651681672,-0.498106651681672,-0.498106651681672
-0.291645749079455,-0.587725132139475,-0.188382010075579,1.40861338978704,-0.134078817412279,2.63391085678555,-0.642149396626438,-0.259357352760053,-0.639146574074112,-0.178281586332202,-0.410389458179663,-0.711368169893336
-1.40257386734061,-0.264774282712004,-0.608165991809114,0.764598837397856,1.16642106553466,0.473000160264228,0.852341344823076,0.961928746856012,1.13286314727985,-0.563817624358523,-1.34605231241823,-1.1657692235172
0.996440094544768,1.0301454402778,1.7305556706823,-0.144369073839921,-0.294268548810129,1.41485340882499,-0.739183036717727,-0.750181094435327,-0.566243732170404,-0.911708882271349,-0.986414131364398,-0.779626114720606
-1.12462581868357,-0.865725818884568,-1.49450276161618,0.499052255937205,-0.707178780413204,-0.8773794355758,0.99941392737527,-0.120521527380823,1.09020808867445,1.01145055237927,1.4050526112263,0.184756706961641
-0.0395869133678495,-0.0989041566929862,-0.642385113730646,-0.698887848836079,-1.23537885045972,-1.10617932596978,0.248771370180739,-0.586429679081035,-0.0630996406969677,1.45263375372134,2.08576682949188,0.683679575441111
-1.12168455595325,-0.954188019171568,-1.06000379420307,1.42264414801976,-1.18983030427749,-0.795707546388299,1.38745568585019,0.784022862850441,0.894912164275505,0.365039693577491,0.384065295278986,-0.116725629858686
-0.407812923431701,-0.464962664651555,-0.473900680142892,-0.572866369529842,-0.629589956224762,-0.544111322235349,-0.502271984436684,-0.602272348320368,-0.570446530157892,1.25038202608222,2.34235691443517,1.17549583861366
1.34427295591746,1.34918786429289,0.96367705668386,-0.85525061828342,-0.604298706061922,0.551969450698539,-0.939128811243502,-1.04476219552839,-1.31787405290133,1.08912793807138,-0.236653477407153,-0.300267404238413
-0.847107951238574,0.330340451726439,0.597010223392806,-0.185780998382455,-1.19992102799683,0.066389339294597,-0.122326426110464,-1.4752699075569,-0.558230965488597,2.11743461573659,1.15624358245552,0.121219064167866
-0.50750180709172,-0.356330009619856,-0.415915508374315,-0.184584296442424,0.120120202477537,-0.343799661736859,-0.162025642476603,-0.121566358646034,-0.397222422835858,3.12726893270974,-0.448291103764075,-0.310152324199535
-0.464021873271259,0.295319697809069,0.443515314838645,2.76628773385423,0.421750597823463,-0.597660246338188,-0.506222993920551,-0.245819380228628,0.114988355610321,-0.274689162929565,-0.976673203775612,-0.976774839471928
-1.07431492477218,-0.957260244286902,-0.779086911415417,-0.866278700691794,-1.03802833131449,-0.841203847793661,1.33563496016657,0.342690016692082,1.24316069232756,0.980180287061616,0.900405824311962,0.754101179714667
0.897824980409409,-0.0133117388675584,-0.487457030191862,-0.501299758801615,-1.01475147021663,-0.396237043037988,-0.674750236070955,-0.925793897375665,-1.00497637375255,1.32385787366363,1.91411370671015,0.882780987531628
-0.0481421506220127,-0.144648952792446,-0.442418003002402,-0.752259750021986,-1.04017988973017,-1.11596815429333,0.11632638871467,-0.890313624612421,0.126692620341262,1.30650048564635,2.21637386074088,0.668037169631608
